id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words,Step 8 Words,Step 9 Words
5ae05a6f55429945ae95933e,What Staten Island native was the first SNL cast member born in the 1990s?,12,13,25,19,,,,,
5ab9578f554299131ca422fc,How do Cow and Chicken relate?,4,4,3,3,3,8,7,,
5a7c6ac25542996dd594b925,What is the population of the area in New York that competes with Silicon Valley?,7,7,13,23,,,,,
5ac53dda5542994611c8b463,"Berrys is an unincorporated community on a tributary of the Patomac River, that is 55.6 miles long, and has two forks that are each approximately how long?",9,17,15,6,,,,,
5ab93352554299131ca422b9,Which screenplay by Kenneth Ross  was directed by Fred Zinnemann?,8,7,7,9,16,,,,
5abffc80554299012d1db553,Beppo: A Venetian Story is a lengthy poem by a man that died in what year?,13,11,15,,,,,,
5a8dbbdb554299441c6ba071,Stephen Jay Gould worked at the museum located in which New York City borough?,11,10,8,17,,,,,
5ac0c1f75542997d64295a4e,"Who was the President who owned both James Heming and Sarah ""Sally"" Hemings?",18,14,15,,,,,,
5ae1ed06554299492dc91bae,Are Trivial Pursuit and Qin both boardgames based on historical knowledge?,5,4,9,8,7,12,,,
5a8fec0c5542995651fb5083,"Which city located in Hyogo Prefecture, Japan was founded in 1954 and lies between Kakogawa and Himeji; the latter being famous for a hilltop castle complex comprising 83 buildings and advanced defensive systems?",5,5,7,14,9,,,,
5ac52bf85542994611c8b3e0,Are both Asimina and Phygelius shrubs?,4,4,8,5,,,,,
5a85a0b45542997175ce1fdb,"What vehicle, manufactured by the German automotive company Mercedes-Benz, did Henri Paul drive?",6,7,9,8,,,,,
5a7caf755542990527d554fc,When was the last champion of the Dubai Classic born?,15,11,10,21,14,,,,
5ab8220e55429916710eaffd,Were Friedrich Dürrenmatt and Joseph Heller's most famous works dramatizations of events in World War II?,12,12,19,17,,,,,
5a77eb9c5542992a6e59dff4,How was Levi Stubbs different from Kevin DuBrow?,11,10,15,13,17,,,,
5a82af9755429954d2e2eba9,"Which Italian artist painted the Crucifix on 13 wooden boards, at the Basilica di Santa Croce in Florence?",6,7,8,11,,,,,
5a87956a5542996e4f308859,Are Instinct and Popular Mechanics both magazines?,4,5,7,,,,,,
5a72b77f5542992359bc3180,Mo McCackie was a character in which 1934 Australian comedy musical film?,7,7,8,7,10,,,,
5a8ca6d55542996e8ac88b04,"Who did rock musician George Harrison ,who released a song  inspired by Harrison's year away from music-making in 1977, on the eighth studio album released in February 1979, marry? ",6,8,11,6,,,,,
5a88da0c5542993b751ca883,Ifrah Wali was the first winner of what sport during the 2011 South Asian Winter Games?,11,7,11,18,,,,,
5ade5edb5542997c77adee14,"Flicker is a visible fading between cycles displayed on which type of displays, especially the refresh interval on Cathode ray tube televisions and computer monitors as well as Plasma based computer screens and/or Television (TV) is a telecommunication medium used for transmitting moving images in monochrome (black and white), or in color, and in two or three dimensions and sound?",6,7,11,10,11,10,15,,
5a77be6d55429967ab10525c,Was Taylor Momsen or Michael Locher born first?,8,8,5,6,,,,,
5a7b6ec85542997c3ec97174,"Where did Paul Davies Work that was established on August 16, 1960",9,6,7,8,,,,,
5a777b5955429949eeb29e5e,"Which novelist lived longer, Booth Tarkington or Theodore Dreiser?",14,14,5,10,,,,,
5a756f495542992db9473665,"What attracted, part of the Nevada State Museum, minted coins for over 21 different years?",10,12,16,16,12,,,,
5ac307065542990b17b154ed, The 2007 State Farm Home Run Derby was won by which Dominican former player?,15,12,7,11,,,,,
5a8dcdba5542994ba4e3dd22,"Which founding member of U-FLY Alliance is based in New North Zone, Chongqing, People's Republic of China?",10,7,13,15,19,,,,
5abe4ce65542991f66106132,Kevin Cadogan is a founding member of a band formed where? ,11,11,14,14,,,,,
5a776ac25542993569682d9a,"Of the Dutch (Wubbo Ockels)  or Slovaks (Ivan Bella), who was the first nationality to go to space?",6,6,7,7,11,,,,
5a83010955429966c78a6adc,"George Romero created many films, one of them being the O.J. Simpson: Juice on the Loose sports documentary. Who re released this film in 1994?",18,7,13,,,,,,
5ae21c7c554299234fd043d8,what does Allonby and Allerdale have in common?,7,7,9,11,,,,,
5a8ffdc25542995651fb5097,Which is longer Miami and Erie Canal or Folsom South Canal?,8,7,5,7,,,,,
5a7a35f95542990783324ec2,"Pierre-Hugues Herbert and Richey Reneberg, have which occupation in common?",7,7,11,,,,,,
5adfee0455429942ec259b97,Alastair MacWillson is a founding director of a company that combines what for the electoral process?,20,8,16,17,,,,,
5ab4f7d35542991779162d42,Hart D. Fisher created a comic book about a criminal from what city?,10,7,7,,,,,,
5ab2b81f5542992953946857,"Who produced more types of entertainment, Franco Zeffirelli or Ivan Tors?",6,7,10,8,,,,,
5ab29840554299194fa9341f,"At which university is the twin brother of the namesake of the Verlinde formula, employed as a professor?",13,8,11,,,,,,
5add159c5542990d50227dc6,Who was the pairs partner of the coach of the 2006 Olympic silver medalist American figure skater?,14,9,18,,,,,,
5a77b6d055429967ab10523f,What was the name of the United States Army Installation in Kansas where Australian singer-songwriter and producer Ross Edwin Ryan was born?,11,11,9,14,,,,,
5adc8b135542994734353731,Which charter airline based in Miami-Dade county uses a Boeing 737-800?,8,6,7,,,,,,
5ae0aa8755429945ae9593fc,"The 2013 Oklahoma Sooners football team was coached by which coach, who retired in 2017?",11,5,4,6,,,,,
5adfe54e55429925eb1afb0c,What political organization did Mao Zedong belong to during the People's War?,6,8,7,6,8,,,,
5ae380bf5542990afbd1e17a,how is Nikola Pilić and Iveta Benešová related?,6,8,6,9,,,,,
5ae72b325542991e8301cb7c,Siglistorf is a municipality in the Swiss canton that is situated by the lower course of what river?,7,6,15,11,11,,,,
5a804d4f554299485f5985bc,"Which canal, the Lehigh Canal or the Middlesex Canal, is in Eastern Pennsylvania?",7,8,8,,,,,,
5abfe8ea5542997d64295938,Who was recognized as one of the most influential scientists of all time and is also credited as one of the inventors of calculus?,14,11,26,,,,,,
5a80eb2455429938b6142250, Sir John Brocket was a politician whose eastate is equipped with how many golf courses?,24,11,12,15,,,,,
5abce3ed55429959677d6b16,Fun Size starred the american comedian that hosted what late-night talkshow?,5,9,15,14,,,,,
5a7305de5542991f9a20c600,What Nigerian-born singer sang backup for a band named Pride?,8,7,4,8,,,,,
5abdd4205542991f66106056,What former National Security Advisor chaired an organization dedicated to promoting the anti-Russian Wahhabi Insurgency in Chechnya?,11,6,12,6,,,,,
5a803fc8554299485f59859e,Is Bobby Fuller or Storm Large an author?,7,7,6,7,,,,,
5a89de0a554299669944a5eb,Acis et Galatée is an operat by which Italian-born French composer?,8,9,4,7,,,,,
5abe31815542991f661060fb,Do Tim Armstrong and Robin Wilson have the same nationality ?,4,4,5,9,,,,,
5ae7bb0b5542993210983f17,What 2011 American fantasy steampunk action film features Abbie Cornish in the role of Sweet Pea?,10,8,8,12,,,,,
5ae219345542997283cd23d6,Leroy Chiao had what role on Space Shuttle that lived on board a habitable artificial satellite in low Earth orbit?,5,8,6,8,14,17,8,,
5a78b0c055429974737f7843,"What is named after its developers, the Beetham Organisation, and is housed with what is ""the UK's first proper skyscraper outside London""?",5,9,8,22,,,,,
5a7cbc955542990527d5551c,"Thomas Bowman benefited from backlash what act that became a law on October 1, 1980?",13,10,9,11,,,,,
5a7777465542997042120a6c,What census-designated place is home to the Geissler Estate?,9,12,10,17,,,,,
5ac2ce09554299657fa29072,"""Long Way Down"" is the fifth single by the Goo Goo Dolls from their breakthrough album, 1995's ""A Boy Named Goo"", ""Long Way Down"" was also part of the soundtrack for which 1996 American disaster film starring Bill Paxton and Helen Hunt as storm chasers researching tornadoes?",21,26,,,,,,,
5add4d265542990dbb2f7e1d,Drag Me to Hell is a 2009 American supernatural horror comedy film was co-written and directed by whom?,14,14,11,,,,,,
5ab7dc4d5542995dae37e9c0,Which movie did the american actor Dennis Hayden play in the popular 1988 action film?,6,13,11,8,,,,,
5ac001505542997719eab6f9,Who is an Indian film actress who starred in Ek Niranjan?,6,6,6,6,,,,,
5a85ad925542997b5ce40023,Which Massachusetts college's business ethics center publishes the Business and Society Review journal?,19,11,6,9,13,,,,
5ae4eb7355429913cc204533,the second leg of the 2008 Hazfi Cup Final took place in a stadium inaugurated on which day ?,6,8,6,7,,,,,
5a86fb215542996432c57214,Barry Cohen represent the family of a Chechen suspect that was shot to death by what FBI agent?,12,10,8,9,7,,,,
5a8078275542996402f6a53f,Who developed 3D scrolling shooter and third-person shooter video game developed that was promoted by an American-based provider of home movie and video game rental services?,3,5,9,13,17,,,,
5ab66f535542995eadeeffce,"In 2000, Tom Campbell lost his Senate race to an incumbent who has served since what year?",16,25,19,14,,,,,
5a7e063c5542991319bc9420,"Which band was formed first, Goldfinger or Poster Children?",5,6,5,5,,,,,
5a8a47fc55429930ff3c0d59,Oettinger Rockets is sponsored by the company that has been the best-selling beer since what year?,7,7,5,8,,,,,
5ae0ba0655429906c02dab04,Which company operates the Las Vegas casino inspired by a Lake Como town in Italy?,16,13,8,13,,,,,
5a738034554299623ed4abba,"What is the name of the the special effects artists who worked on a film following the actions of a ""Sandman""?",7,11,6,16,,,,,
5ade67f65542992fa25da772,"What American rock band from Los Angeles which was formed in 1985 performed the song ""Estranged"" in their ""Use Your Illusion"" album?",9,9,8,7,,,,,
5adea7c555429975fa854f4e,Connoisseur's Bakery serves many stores including a Dutch multinational retail chain founded by who?,9,8,8,8,,,,,
5ade8fa05542992fa25da7ca,Black Brook is a tributary of the Merrimack River which flows to a gulf of what ocean?,18,9,12,8,,,,,
5a74b0f255429916b01641d8,John Bokyngham was a Bishop for a certain town. What province is that town in?,5,9,8,8,,,,,
5ae2128b5542997283cd23b1,What years was the magazine who printed Soul On Ice published?,11,11,6,10,,,,,
5abeaf8a5542997ec76fd346,"After Joe Dumars retired, who led the 1999-2000 Detroit Pistons that has a sports show on NBA called NBA Inside Stuff?",12,9,12,25,,,,,
5a75e9a05542992db947370d,"The Snowy Mountains, located in southern New South Wales, contain which major gated earthfill embankment?",11,14,11,12,,,,,
5a8fc14c5542990a98493561,What company's CEO is the Persian voice of Raoul in the French 3-D animation from Bibo Bergeron?,7,15,16,17,,,,,
5a89f03155429946c8d6ea1d,"Léontine de Maësen (15 July 1835 – 1906) was a Belgian coloratura soprano active on the opera stages of France from 1858 to 1868, most remembered today for having created the role of Leïla in Bizet's 1863 opera in three acts, titled what?",10,11,15,4,13,,,,
5ae1a616554299234fd042ab,Are both Meredith McGrath and Julien Benneteau professional tennis players?,7,7,10,11,,,,,
5a8f41695542992414482a16,The company that developed Nateglinide is also the world biggest producer of what?,10,10,14,17,,,,,
5a7b53a7554299042af8f74b,What British comedy show was the Russian sketch show co-created by Semyon Sergeyevich Slepakov based on?,10,5,11,13,,,,,
5ab952375542996be202047b,"Who did the former soloist of the Ukranian pop group ""Nu Virgos"" crown as her successor to the title of Miss Russia?",13,14,15,14,,,,,
5ac005d1554299012d1db576,The company Naveen Tewari is a board member of employs how many employees as of January 2017?,8,14,,,,,,,
5a802e12554299485f59857f,"McCarthy Island as named after Timothy McCarthy, who sailed on the ""Endurance"" during an expedition for the Antarctic under which captain?",9,6,10,23,,,,,
5ae13b1055429920d5234333,A British officer of the Royal Navy best known for his 1791-95 expedition first charted what in 1793?,17,9,10,,,,,,
5ac01b7b5542990832d3a1f3,What time was Johnny Bravo featured?,6,12,6,12,8,10,,,
5a77d3045542995d831812f6,"What is the name of the American child actor that appeared alongside Jake Gyllenhaal, Naomi Watts, Chris Cooper, etc. in a 2015 USA drama film?",13,9,6,23,,,,,
5a8df4be554299068b959e23,"Damian Joseph McGinty Jr., born on which date, is an actor and singer from Derry, Northern Ireland, he was a member for four years starting when he was fourteen, of the Irish singing group Celtic Thunder, the group and stage show known for its eclectic, theatrical style show, group is backed by the Celtic Thunder Band on their concert tours?",7,6,6,7,,,,,
5a88709d55429938390d3f5e,How many Grammy awards did an English singer-songwriter born 19 May 1992 win in 2015?,7,8,9,14,,,,,
5ae36c0a5542990afbd1e138,What is In My Skin,7,6,5,8,,,,,
5ab5050555429942dd415fce,Were both Balázs Taróczy and Hans Simonsson from Sweden?,10,11,18,,,,,,
5ac2dc22554299677310263c,When was the Division that Prime Minister Billy Hughes transferred to proclaimed?,15,13,26,18,,,,,
5a77359055429966f1a36caf,Which University in the state of Texas has gone through multiple name changes that also includes an ABA-accredited law school?,9,8,6,,,,,,
5adde82e5542997545bbbdcc,Were both Larry Clamage and Federico Fellini filmmakers?,6,5,7,,,,,,
5adf59d65542995534e8c79b,A Prey star also played what character in L.A. Law?,7,10,8,12,,,,,
5ae10eca55429901ffe4ad35,Are Dengta and Xuanwei located in the same province?,6,6,8,11,,,,,
5ae0080555429942ec259bf9,Are both Boston College and Brown University religion-affiliated institutes?,15,16,12,,,,,,
5ac16c7255429964131be1e8,"Which name describes a larger grouping of plants, Xanthorhiza or Melicytus?",4,4,9,10,,,,,
5a8ba71b5542997f31a41d9b,"Little Nellie 007 is a book by an English military historian and author, who specializes in what?",10,6,8,12,,,,,
5abf26fb5542990832d3a12e,"Everybody's Business is Nobody's Business: Or, Private Abuses, Public Grievances Exemplified is a 1725 pamphlet by an English writer whose most famous novel is second only to the bible in what?",19,10,11,16,,,,,
5a8da8ae554299068b959d81,The Alfred H. Smith Memorial Bridge spans the Hudson at Selkirk and what village southeast of Albany ?,25,19,10,,,,,,
5abc2f21554299114383a0f9,Where is Louis Farrakhan located?,7,8,8,9,,,,,
5ab5034a5542996a3a969ff7,The finale episode of season 15 of South Park was what numbered episode?,9,13,9,10,,,,,
5ae0587255429945ae95932c,Infidel: My Life is the autobiography of which founder of the AHA Foundation?,10,7,11,,,,,,
